Date,Segment,Region,Product,Customer,Channel,Units Sold,Unit Price,Discount Amount,Net Sales,COGS,Gross Profit,Operating Expense,Marketing Spend,Total Expense,Net Income,Order ID
2024-10-05,SMB,Europe,Analytics Suite,Orion Inc,In-Store,170,141.2,1920.32,22083.68,11925.19,10158.49,1766.69,662.51,2429.2,7729.29,ORD-2024-000907
2024-10-28,Enterprise,North America,Starter Plan,Andes Group,In-Store,227,338.14,10746.09,66011.69,41587.36,24424.33,6601.17,2640.47,9241.64,15182.69,ORD-2024-000908
2024-10-12,Enterprise,APAC,Integration Pack,Zenith Co,Online,293,366.05,4290.11,102962.54,62807.15,40155.39,12355.5,4118.5,16474,23681.39,ORD-2024-000909
2024-10-03,SMB,Europe,Starter Plan,Acme Corp,Direct,100,95.39,190.78,9348.22,5795.9,3552.32,1495.72,467.41,1963.13,1589.19,ORD-2024-000910
2024-10-15,SMB,North America,Forecast Pro,Beta GmbH,Partner,413,116.31,2401.8,45634.23,27836.88,17797.35,3650.74,3194.4,6845.14,10952.21,ORD-2024-000911
2024-10-11,SMB,Middle East,Data Sync,Nova Retail,Direct,359,129.49,4183.82,42303.09,24958.82,17344.27,4653.34,1269.09,5922.43,11421.84,ORD-2024-000912
2024-10-08,Mid-Market,Latin America,Data Sync,Zenith Co,Online,497,249.35,7435.62,116491.33,69894.8,46596.53,12814.05,8154.39,20968.44,25628.09,ORD-2024-000913
2024-10-27,Mid-Market,North America,Forecast Pro,Sakura Ltd,Online,97,239.57,2323.83,20914.46,13385.25,7529.21,2300.59,1464.01,3764.6,3764.61,ORD-2024-000914
2024-10-28,SMB,Europe,Integration Pack,Zenith Co,Direct,355,93.35,2319.75,30819.5,19416.29,11403.21,4931.12,2157.37,7088.49,4314.72,ORD-2024-000915
2024-10-10,Mid-Market,Middle East,Analytics Suite,Andes Group,Online,111,301.84,3350.42,30153.82,15679.99,14473.83,4221.53,1206.15,5427.68,9046.15,ORD-2024-000916
2024-10-15,Enterprise,APAC,Forecast Pro,Helios AG,Partner,353,319.67,10155.92,102687.59,65720.06,36967.53,16430.01,2053.75,18483.76,18483.77,ORD-2024-000917
2024-10-03,Mid-Market,Latin America,Analytics Suite,Helios AG,Direct,517,246.41,14013.34,113380.63,61225.54,52155.09,15873.29,5669.03,21542.32,30612.77,ORD-2024-000918
2024-10-17,SMB,North America,Analytics Suite,Nova Retail,Partner,310,111.73,2770.9,31865.4,16888.66,14976.74,2867.89,955.96,3823.85,11152.89,ORD-2024-000919
2024-10-06,Enterprise,Europe,Forecast Pro,Atlas BV,Direct,504,499.09,12577.07,238964.29,150547.5,88416.79,26286.07,7168.93,33455,54961.79,ORD-2024-000920
2024-11-14,Mid-Market,APAC,Starter Plan,Orion Inc,Direct,252,179.57,2715.1,42536.54,25947.29,16589.25,3828.29,1276.1,5104.39,11484.86,ORD-2024-000921
2024-11-25,Enterprise,Latin America,Analytics Suite,Beta GmbH,Direct,119,519.62,4328.43,57506.35,29903.3,27603.05,6900.76,2875.32,9776.08,17826.97,ORD-2024-000922
2024-11-18,SMB,Middle East,Analytics Suite,Zenith Co,In-Store,210,155.68,326.93,32365.87,16506.59,15859.28,4854.88,647.32,5502.2,10357.08,ORD-2024-000923
2024-11-15,Enterprise,North America,Starter Plan,Andes Group,Online,577,262.56,16664.68,134832.44,86292.76,48539.68,18876.54,5393.3,24269.84,24269.84,ORD-2024-000924
2024-11-09,Mid-Market,Middle East,Forecast Pro,Helios AG,Partner,47,282.45,1062.01,12213.14,7816.41,4396.73,1099.18,244.26,1343.44,3053.29,ORD-2024-000925
2024-11-28,SMB,Europe,Data Sync,Beta GmbH,In-Store,291,117.66,3423.91,30815.15,18489.09,12326.06,2773.36,616.3,3389.66,8936.4,ORD-2024-000926
2024-11-05,Mid-Market,North America,Integration Pack,Acme Corp,Direct,482,192.97,6510.81,86500.73,54495.46,32005.27,13840.12,5190.04,19030.16,12975.11,ORD-2024-000927
2024-11-18,SMB,North America,Integration Pack,Acme Corp,Direct,450,106.37,4786.65,43079.85,26278.71,16801.14,4307.98,2153.99,6461.97,10339.17,ORD-2024-000928
2024-11-01,Mid-Market,Europe,Integration Pack,Atlas BV,Online,574,268.98,15439.45,138955.07,88931.24,50023.83,13895.51,6947.75,20843.26,29180.57,ORD-2024-000929
2024-11-10,Mid-Market,Europe,Data Sync,Maple LLC,In-Store,285,241.77,3445.22,65459.23,39275.54,26183.69,6545.92,2618.37,9164.29,17019.4,ORD-2024-000930
2024-11-23,Mid-Market,APAC,Integration Pack,Nova Retail,In-Store,203,242.44,3937.23,45278.09,27619.63,17658.46,5433.37,2716.69,8150.06,9508.4,ORD-2024-000931
2024-11-24,SMB,Europe,Forecast Pro,Maple LLC,Partner,299,154.4,2769.94,43395.66,27339.27,16056.39,6943.31,2169.78,9113.09,6943.3,ORD-2024-000932
2024-11-11,Mid-Market,APAC,Forecast Pro,Atlas BV,Partner,588,183.66,3239.76,104752.32,62851.39,41900.93,12570.28,4190.09,16760.37,25140.56,ORD-2024-000933
2024-11-22,Enterprise,Europe,Starter Plan,Andes Group,Online,368,471.39,17347.15,156124.37,95235.87,60888.5,14051.19,10928.71,24979.9,35908.6,ORD-2024-000934
2024-11-01,Enterprise,Latin America,Analytics Suite,Atlas BV,Direct,460,483.98,11131.54,211499.26,105749.63,105749.63,25379.91,12689.96,38069.87,67679.76,ORD-2024-000935
2024-11-19,Mid-Market,Latin America,Integration Pack,Acme Corp,Direct,484,308.74,8965.81,140464.35,89897.18,50567.17,14046.44,4213.93,18260.37,32306.8,ORD-2024-000936
2024-11-09,Mid-Market,North America,Starter Plan,Zenith Co,Partner,151,179.59,1627.09,25491,15549.51,9941.49,4078.56,1784.37,5862.93,4078.56,ORD-2024-000937
2024-11-28,SMB,Latin America,Starter Plan,Nova Retail,Online,495,119.82,593.11,58717.79,35817.85,22899.94,6458.96,1174.36,7633.32,15266.62,ORD-2024-000938
2024-11-28,SMB,North America,Starter Plan,Acme Corp,Partner,346,115.81,3205.62,36864.64,22487.43,14377.21,4055.11,1105.94,5161.05,9216.16,ORD-2024-000939
2024-11-20,Enterprise,APAC,Analytics Suite,Helios AG,In-Store,68,304.27,2896.65,17793.71,9074.79,8718.92,1601.43,533.81,2135.24,6583.68,ORD-2024-000940
2024-12-11,Mid-Market,North America,Data Sync,Andes Group,In-Store,251,170.1,1280.85,41414.25,24848.55,16565.7,5383.85,2484.86,7868.71,8696.99,ORD-2024-000941
2024-12-21,SMB,Latin America,Starter Plan,Maple LLC,Online,164,150.02,1722.23,22881.05,13728.63,9152.42,2288.11,1372.86,3660.97,5491.45,ORD-2024-000942
2024-12-05,Enterprise,Middle East,Analytics Suite,Nova Retail,Online,112,274.05,3376.3,27317.3,13658.65,13658.65,4097.59,1639.04,5736.63,7922.02,ORD-2024-000943
2024-12-22,Enterprise,North America,Integration Pack,Zenith Co,Partner,197,514.04,4050.64,97215.24,62217.75,34997.49,10693.68,4860.76,15554.44,19443.05,ORD-2024-000944
2024-12-20,SMB,APAC,Integration Pack,Atlas BV,In-Store,581,113.04,3940.57,61735.67,37658.76,24076.91,9260.35,3086.78,12347.13,11729.78,ORD-2024-000945
2024-12-07,Enterprise,Latin America,Analytics Suite,Maple LLC,Direct,454,294.45,18715.24,114965.06,58632.18,56332.88,16095.11,3448.95,19544.06,36788.82,ORD-2024-000946
2024-12-07,Mid-Market,Latin America,Integration Pack,Nova Retail,Partner,495,171.03,7619.39,77040.46,48535.49,28504.97,8474.45,3852.02,12326.47,16178.5,ORD-2024-000947
2024-12-16,Enterprise,Latin America,Starter Plan,Orion Inc,Direct,299,324.31,9696.87,87271.82,54981.25,32290.57,11345.34,6109.03,17454.37,14836.2,ORD-2024-000948
2024-12-21,Enterprise,Europe,Data Sync,Orion Inc,Direct,535,477.05,17865.52,237356.23,132919.49,104436.74,26109.19,9494.25,35603.44,68833.3,ORD-2024-000949
2024-12-06,SMB,APAC,Integration Pack,Beta GmbH,In-Store,413,97.83,2424.23,37979.56,23167.53,14812.03,5317.14,2658.57,7975.71,6836.32,ORD-2024-000950
2024-12-16,SMB,Europe,Forecast Pro,Acme Corp,In-Store,418,124.1,3112.43,48761.37,31207.28,17554.09,7801.82,2925.68,10727.5,6826.59,ORD-2024-000951
2024-12-09,Mid-Market,Middle East,Starter Plan,Nova Retail,Direct,225,212.61,1913.49,45923.76,28013.49,17910.27,7347.8,3214.66,10562.46,7347.81,ORD-2024-000952
2024-12-01,Enterprise,APAC,Analytics Suite,Nova Retail,Partner,518,386.68,14021.02,186279.22,100590.78,85688.44,14902.34,11176.75,26079.09,59609.35,ORD-2024-000953
2024-12-25,SMB,Latin America,Analytics Suite,Orion Inc,In-Store,489,118.96,2908.57,55262.87,29841.95,25420.92,5526.29,1105.26,6631.55,18789.37,ORD-2024-000954
2024-12-12,SMB,Latin America,Data Sync,Zenith Co,Direct,350,122.8,3438.4,39541.6,22934.13,16607.47,6326.66,1186.25,7512.91,9094.56,ORD-2024-000955
2024-12-09,Mid-Market,Europe,Data Sync,Orion Inc,In-Store,109,210.11,1603.14,21298.85,12779.31,8519.54,3407.82,851.95,4259.77,4259.77,ORD-2024-000956
2024-12-20,SMB,North America,Data Sync,Nova Retail,Partner,356,92.41,1973.88,30924.08,17626.73,13297.35,3401.65,618.48,4020.13,9277.22,ORD-2024-000957
2024-12-19,Mid-Market,Europe,Forecast Pro,Orion Inc,In-Store,427,248.98,2126.29,104188.17,65638.55,38549.62,8335.05,5209.41,13544.46,25005.16,ORD-2024-000958
2024-12-09,Enterprise,North America,Starter Plan,Helios AG,Direct,337,313.98,3174.34,102636.92,61582.15,41054.77,9237.32,3079.11,12316.43,28738.34,ORD-2024-000959
2024-12-03,Enterprise,Europe,Forecast Pro,Atlas BV,In-Store,594,477.55,28366.47,255298.23,163390.87,91907.36,38294.73,15317.89,53612.62,38294.74,ORD-2024-000960
2025-01-04,Mid-Market,North America,Analytics Suite,Zenith Co,Direct,370,239.88,7988,80767.6,43614.5,37153.1,8884.44,3230.7,12115.14,25037.96,ORD-2025-000961
2025-01-26,Enterprise,Europe,Analytics Suite,Sakura Ltd,Online,385,457.59,7046.89,169125.26,91327.64,77797.62,27060.04,5073.76,32133.8,45663.82,ORD-2025-000962
2025-01-20,SMB,North America,Analytics Suite,Acme Corp,Online,231,96.56,892.21,21413.15,11134.84,10278.31,2783.71,1498.92,4282.63,5995.68,ORD-2025-000963
2025-01-18,Mid-Market,APAC,Starter Plan,Sakura Ltd,Partner,538,259.8,1397.72,138374.68,85792.3,52582.38,16604.96,2767.49,19372.45,33209.93,ORD-2025-000964
2025-01-10,Enterprise,Europe,Integration Pack,Orion Inc,Online,60,285.5,2226.9,14903.1,9388.95,5514.15,1788.37,447.09,2235.46,3278.69,ORD-2025-000965
2025-01-21,SMB,APAC,Starter Plan,Beta GmbH,Direct,427,121.87,5724.23,46314.26,28714.84,17599.42,4168.28,2315.71,6483.99,11115.43,ORD-2025-000966
2025-01-07,Enterprise,Latin America,Data Sync,Nova Retail,Direct,203,305.21,2478.31,59479.32,33903.21,25576.11,7732.31,4163.55,11895.86,13680.25,ORD-2025-000967
2025-01-03,Enterprise,Middle East,Forecast Pro,Beta GmbH,Online,207,481.77,7978.11,91748.28,55966.45,35781.83,11927.28,1834.97,13762.25,22019.58,ORD-2025-000968
2025-01-14,SMB,APAC,Starter Plan,Sakura Ltd,Direct,520,104.52,5435.04,48915.36,30327.52,18587.84,7826.46,3424.08,11250.54,7337.3,ORD-2025-000969
2025-01-05,Enterprise,Middle East,Data Sync,Sakura Ltd,Online,237,287.79,8184.75,60021.48,34812.46,25209.02,5401.93,2400.86,7802.79,17406.23,ORD-2025-000970
2025-01-20,Enterprise,APAC,Starter Plan,Zenith Co,In-Store,458,445.95,10212.26,194032.84,124181.02,69851.82,21343.61,3880.66,25224.27,44627.55,ORD-2025-000971
2025-01-17,Mid-Market,Europe,Forecast Pro,Zenith Co,In-Store,285,262.01,8214.01,66458.84,41869.07,24589.77,5981.3,3987.53,9968.83,14620.94,ORD-2025-000972
2025-01-08,Enterprise,Middle East,Integration Pack,Acme Corp,Online,206,270.4,4456.19,51246.21,31772.65,19473.56,4612.16,2049.85,6662.01,12811.55,ORD-2025-000973
2025-01-15,SMB,North America,Forecast Pro,Andes Group,In-Store,137,102.64,1406.17,12655.51,7719.86,4935.65,2024.88,506.22,2531.1,2404.55,ORD-2025-000974
2025-01-02,SMB,APAC,Forecast Pro,Orion Inc,In-Store,492,96.02,1889.67,45352.17,28118.35,17233.82,6349.3,907.04,7256.34,9977.48,ORD-2025-000975
2025-01-27,SMB,Middle East,Data Sync,Beta GmbH,In-Store,386,127.6,3447.75,45805.85,26567.39,19238.46,3664.47,3206.41,6870.88,12367.58,ORD-2025-000976
2025-01-15,Mid-Market,APAC,Integration Pack,Atlas BV,In-Store,86,305.02,1049.27,25182.45,15109.47,10072.98,2014.6,755.47,2770.07,7302.91,ORD-2025-000977
2025-01-06,Enterprise,Middle East,Analytics Suite,Acme Corp,Partner,316,267.93,4233.29,80432.59,41824.95,38607.64,8043.26,3217.3,11260.56,27347.08,ORD-2025-000978
2025-01-15,Enterprise,Latin America,Data Sync,Sakura Ltd,Partner,496,433.38,10747.82,204208.66,114356.85,89851.81,26547.13,10210.43,36757.56,53094.25,ORD-2025-000979
2025-01-05,SMB,Middle East,Starter Plan,Acme Corp,Partner,600,159.86,4795.8,91120.2,58316.93,32803.27,10934.42,2733.61,13668.03,19135.24,ORD-2025-000980
2025-02-13,Enterprise,North America,Forecast Pro,Helios AG,In-Store,526,382.86,8055.37,193328.99,119863.97,73465.02,19332.9,9666.45,28999.35,44465.67,ORD-2025-000981
2025-02-24,SMB,Latin America,Integration Pack,Sakura Ltd,In-Store,173,156.21,810.73,26213.6,16776.7,9436.9,2359.22,1834.95,4194.17,5242.73,ORD-2025-000982
2025-02-13,Mid-Market,Europe,Integration Pack,Orion Inc,Online,524,172.13,3607.84,86588.28,51952.97,34635.31,12122.36,4329.41,16451.77,18183.54,ORD-2025-000983
2025-02-02,Mid-Market,Europe,Analytics Suite,Orion Inc,Partner,266,269.26,7878.55,63744.61,33147.2,30597.41,6374.46,1912.34,8286.8,22310.61,ORD-2025-000984
2025-02-02,Mid-Market,APAC,Forecast Pro,Helios AG,Direct,443,283.41,3766.52,121784.11,75506.15,46277.96,12178.41,6089.21,18267.62,28010.34,ORD-2025-000985
2025-02-18,SMB,Europe,Data Sync,Beta GmbH,Partner,219,145.74,1595.85,30321.21,17889.51,12431.7,3638.55,1212.85,4851.4,7580.3,ORD-2025-000986
2025-02-04,SMB,Europe,Starter Plan,Zenith Co,Direct,170,117.67,1600.31,18403.59,11226.19,7177.4,1472.29,1288.25,2760.54,4416.86,ORD-2025-000987
2025-02-01,Enterprise,Europe,Analytics Suite,Maple LLC,Online,361,421.39,16733.4,135388.39,69048.08,66340.31,13538.84,9477.19,23016.03,43324.28,ORD-2025-000988
2025-02-12,Enterprise,Europe,Data Sync,Helios AG,Partner,418,272.37,3415.52,110435.14,66261.08,44174.06,16565.27,7730.46,24295.73,19878.33,ORD-2025-000989
2025-02-18,Enterprise,Europe,Starter Plan,Acme Corp,In-Store,111,291.81,4210.82,28180.09,17753.46,10426.63,3945.21,1690.81,5636.02,4790.61,ORD-2025-000990
2025-02-27,SMB,Middle East,Data Sync,Helios AG,In-Store,575,112.24,3872.28,60665.72,35792.77,24872.95,7279.89,1213.31,8493.2,16379.75,ORD-2025-000991
2025-02-03,Enterprise,Europe,Forecast Pro,Zenith Co,In-Store,370,357.03,10568.09,121533.01,75350.47,46182.54,10937.97,2430.66,13368.63,32813.91,ORD-2025-000992
2025-02-01,SMB,Europe,Data Sync,Atlas BV,Online,112,149.01,1001.35,15687.77,9255.78,6431.99,2196.29,941.27,3137.56,3294.43,ORD-2025-000993
2025-02-17,Enterprise,APAC,Analytics Suite,Zenith Co,Direct,533,471.29,15071.85,236125.72,125146.63,110979.09,28335.09,14167.54,42502.63,68476.46,ORD-2025-000994
2025-02-06,Enterprise,North America,Integration Pack,Sakura Ltd,In-Store,240,435.19,8355.65,96089.95,58614.87,37475.08,11530.79,2882.7,14413.49,23061.59,ORD-2025-000995
2025-02-15,Enterprise,Latin America,Data Sync,Andes Group,Online,177,422.86,3742.31,71103.91,41240.27,29863.64,5688.31,2133.12,7821.43,22042.21,ORD-2025-000996
2025-02-03,Mid-Market,APAC,Analytics Suite,Nova Retail,Partner,427,174.83,3732.62,70919.79,35459.89,35459.9,7091.98,1418.4,8510.38,26949.52,ORD-2025-000997
2025-02-25,Enterprise,Middle East,Integration Pack,Orion Inc,In-Store,355,295.48,3146.86,101748.54,63084.09,38664.45,8139.88,2034.97,10174.85,28489.6,ORD-2025-000998
2025-02-27,Mid-Market,Middle East,Starter Plan,Helios AG,Online,420,288.49,9693.26,111472.54,69112.97,42359.57,10032.53,7803.08,17835.61,24523.96,ORD-2025-000999
2025-02-19,Mid-Market,North America,Forecast Pro,Andes Group,Partner,80,233.65,1682.28,17009.72,10546.03,6463.69,2551.46,850.49,3401.95,3061.74,ORD-2025-001000
2025-03-26,Enterprise,Latin America,Forecast Pro,Andes Group,Direct,417,491.87,16408.78,188701.01,113220.61,75480.4,24531.13,7548.04,32079.17,43401.23,ORD-2025-001001
2025-03-02,Enterprise,Europe,Integration Pack,Andes Group,Online,287,351.53,8071.13,92817.98,57547.15,35270.83,10209.98,6497.26,16707.24,18563.59,ORD-2025-001002
2025-03-08,SMB,North America,Forecast Pro,Beta GmbH,Online,551,141.97,5475.78,72749.69,43649.81,29099.88,6547.47,2909.99,9457.46,19642.42,ORD-2025-001003
2025-03-13,Mid-Market,Latin America,Starter Plan,Helios AG,Online,382,307.27,3521.31,113855.83,70590.61,43265.22,10247.02,6831.35,17078.37,26186.85,ORD-2025-001004
2025-03-28,Enterprise,Middle East,Starter Plan,Beta GmbH,Direct,545,311.13,20347.9,149217.95,94007.31,55210.64,16413.97,10445.26,26859.23,28351.41,ORD-2025-001005
2025-03-08,Mid-Market,Latin America,Analytics Suite,Acme Corp,Partner,551,192.59,9550.54,96566.55,48283.28,48283.27,11587.99,5793.99,17381.98,30901.29,ORD-2025-001006
2025-03-22,Enterprise,North America,Forecast Pro,Helios AG,Online,496,462.54,13765.19,215654.65,138018.98,77635.67,23722.01,10782.73,34504.74,43130.93,ORD-2025-001007
2025-03-20,Enterprise,APAC,Integration Pack,Helios AG,Partner,170,513.63,9604.88,77712.22,48958.7,28753.52,8548.34,2331.37,10879.71,17873.81,ORD-2025-001008
2025-03-23,Mid-Market,Latin America,Starter Plan,Andes Group,In-Store,555,231.74,12861.57,115754.13,71767.56,43986.57,11575.41,2315.08,13890.49,30096.08,ORD-2025-001009
2025-03-03,SMB,Europe,Forecast Pro,Helios AG,Direct,321,148.74,4774.55,42970.99,26642.01,16328.98,5156.52,3007.97,8164.49,8164.49,ORD-2025-001010
2025-03-27,Mid-Market,Latin America,Forecast Pro,Orion Inc,Direct,370,307.23,1136.75,112538.35,67523.01,45015.34,11253.84,7877.68,19131.52,25883.82,ORD-2025-001011
2025-03-11,SMB,Latin America,Forecast Pro,Zenith Co,In-Store,495,145.51,7923.02,64104.43,41026.84,23077.59,5128.35,1923.13,7051.48,16026.11,ORD-2025-001012
2025-03-18,Enterprise,Europe,Starter Plan,Andes Group,Online,320,442.85,17005.44,124706.56,77318.07,47388.49,18705.98,3741.2,22447.18,24941.31,ORD-2025-001013
2025-03-03,Mid-Market,APAC,Integration Pack,Acme Corp,Partner,596,235.05,8405.39,131684.41,80327.49,51356.92,15802.13,7901.06,23703.19,27653.73,ORD-2025-001014
2025-03-22,SMB,Europe,Data Sync,Atlas BV,Online,278,104.73,2620.34,26494.6,15631.81,10862.79,2649.46,1854.62,4504.08,6358.71,ORD-2025-001015
2025-03-09,SMB,APAC,Starter Plan,Maple LLC,In-Store,209,103.81,2169.63,19526.66,12497.06,7029.6,2343.2,585.8,2929,4100.6,ORD-2025-001016
2025-03-08,Mid-Market,Latin America,Data Sync,Beta GmbH,In-Store,528,302.64,15979.39,143814.53,83412.43,60402.1,23010.32,10067.02,33077.34,27324.76,ORD-2025-001017
2025-03-12,Enterprise,Latin America,Forecast Pro,Helios AG,In-Store,305,342.91,7321.13,97266.42,62250.51,35015.91,15562.63,5835.99,21398.62,13617.29,ORD-2025-001018
2025-03-01,SMB,Europe,Analytics Suite,Maple LLC,Online,415,91,1510.6,36254.4,19214.83,17039.57,3987.98,1812.72,5800.7,11238.87,ORD-2025-001019
2025-03-21,Mid-Market,Europe,Analytics Suite,Helios AG,Direct,414,291.57,2414.2,118295.78,60330.85,57964.93,17744.37,5914.79,23659.16,34305.77,ORD-2025-001020
2025-04-11,Mid-Market,Europe,Integration Pack,Nova Retail,In-Store,46,226.97,313.22,10127.4,6076.44,4050.96,1519.11,506.37,2025.48,2025.48,ORD-2025-001021
2025-04-20,Mid-Market,Europe,Data Sync,Sakura Ltd,In-Store,225,302.57,1361.57,66716.68,37361.34,29355.34,10674.67,4670.17,15344.84,14010.5,ORD-2025-001022
2025-04-17,Mid-Market,Middle East,Starter Plan,Orion Inc,Partner,572,273.08,6248.07,149953.69,94470.82,55482.87,13495.83,8997.22,22493.05,32989.82,ORD-2025-001023
2025-04-14,SMB,North America,Forecast Pro,Nova Retail,Partner,252,157.77,397.58,39360.46,23616.28,15744.18,6297.67,2361.63,8659.3,7084.88,ORD-2025-001024
2025-04-26,Enterprise,APAC,Data Sync,Zenith Co,Partner,370,417.95,17010.56,137630.94,82578.56,55052.38,19268.33,9634.17,28902.5,26149.88,ORD-2025-001025
2025-04-10,Enterprise,Latin America,Starter Plan,Maple LLC,Online,98,415.88,5705.87,35050.37,21731.23,13319.14,4206.04,2103.02,6309.06,7010.08,ORD-2025-001026
2025-04-08,Enterprise,Latin America,Starter Plan,Andes Group,In-Store,444,488.39,23852.97,192992.19,117725.24,75266.95,15439.38,11579.53,27018.91,48248.04,ORD-2025-001027
2025-04-21,SMB,Middle East,Integration Pack,Nova Retail,In-Store,343,152.66,3141.74,49220.64,30024.59,19196.05,5414.27,1476.62,6890.89,12305.16,ORD-2025-001028
2025-04-24,Enterprise,Latin America,Data Sync,Sakura Ltd,Partner,259,517.03,9373.75,124537.02,72231.47,52305.55,13699.07,7472.22,21171.29,31134.26,ORD-2025-001029
2025-04-24,Enterprise,Middle East,Analytics Suite,Zenith Co,Partner,464,281,15646.08,114737.92,57368.96,57368.96,18358.07,5736.9,24094.97,33273.99,ORD-2025-001030
2025-04-02,Mid-Market,Europe,Integration Pack,Maple LLC,Online,173,294.94,2040.98,48983.64,31349.53,17634.11,7347.55,1959.35,9306.9,8327.21,ORD-2025-001031
2025-04-16,Enterprise,Latin America,Analytics Suite,Orion Inc,Partner,187,261.47,2444.74,46450.15,24618.58,21831.57,6038.52,1393.5,7432.02,14399.55,ORD-2025-001032
2025-04-10,Mid-Market,Europe,Integration Pack,Maple LLC,Partner,142,194.31,1103.68,26488.34,16422.77,10065.57,4238.13,1324.42,5562.55,4503.02,ORD-2025-001033
2025-04-09,SMB,North America,Analytics Suite,Orion Inc,In-Store,402,139.79,4495.65,51699.93,25849.97,25849.96,7237.99,1034,8271.99,17577.97,ORD-2025-001034
2025-04-22,SMB,Latin America,Forecast Pro,Andes Group,Partner,367,131.61,2415.04,45885.83,28908.07,16977.76,6882.87,3212.01,10094.88,6882.88,ORD-2025-001035
2025-04-07,Enterprise,Middle East,Analytics Suite,Sakura Ltd,Online,194,448.44,2609.92,84387.44,43037.59,41349.85,6751,3375.5,10126.5,31223.35,ORD-2025-001036
2025-04-20,Mid-Market,Europe,Analytics Suite,Zenith Co,Online,539,221.21,8346.25,110885.94,55442.97,55442.97,9979.73,3326.58,13306.31,42136.66,ORD-2025-001037
2025-04-28,Mid-Market,North America,Analytics Suite,Andes Group,Direct,357,241.54,7760.68,78469.1,41588.62,36880.48,7062.22,1569.38,8631.6,28248.88,ORD-2025-001038
2025-04-07,Enterprise,Europe,Starter Plan,Orion Inc,In-Store,261,270.55,6355.22,64258.33,39197.58,25060.75,9638.75,3212.92,12851.67,12209.08,ORD-2025-001039
2025-04-22,Enterprise,North America,Data Sync,Helios AG,Direct,401,510.46,20469.45,184225.01,103166.01,81059,27633.75,11053.5,38687.25,42371.75,ORD-2025-001040
2025-05-27,SMB,APAC,Starter Plan,Andes Group,Online,254,124.27,2209.52,29355.06,18200.14,11154.92,3816.16,1174.2,4990.36,6164.56,ORD-2025-001041
2025-05-25,Mid-Market,North America,Starter Plan,Maple LLC,Partner,450,170.51,2301.88,74427.62,46145.12,28282.5,11164.14,4465.66,15629.8,12652.7,ORD-2025-001042
2025-05-01,Mid-Market,Middle East,Forecast Pro,Beta GmbH,In-Store,338,270.47,1828.38,89590.48,53754.29,35836.19,9854.95,3583.62,13438.57,22397.62,ORD-2025-001043
2025-05-22,Enterprise,North America,Data Sync,Atlas BV,Direct,431,456.73,11811.04,185039.59,103622.17,81417.42,27755.94,5551.19,33307.13,48110.29,ORD-2025-001044
2025-05-18,Enterprise,APAC,Analytics Suite,Acme Corp,Partner,186,518.86,3860.32,92647.64,47250.3,45397.34,11117.72,3705.91,14823.63,30573.71,ORD-2025-001045
2025-05-22,Enterprise,APAC,Integration Pack,Beta GmbH,Online,48,487.39,2573.42,20821.3,13117.42,7703.88,3123.2,416.43,3539.63,4164.25,ORD-2025-001046
2025-05-24,Mid-Market,APAC,Data Sync,Beta GmbH,In-Store,314,190.41,597.89,59190.85,33738.78,25452.07,8286.72,4143.36,12430.08,13021.99,ORD-2025-001047
2025-05-17,Enterprise,Latin America,Forecast Pro,Andes Group,Partner,355,333.46,5918.92,112459.38,68600.22,43859.16,16868.91,6747.56,23616.47,20242.69,ORD-2025-001048
2025-05-05,Enterprise,APAC,Forecast Pro,Orion Inc,In-Store,205,311.85,3196.46,60732.79,37654.33,23078.46,9109.92,4251.3,13361.22,9717.24,ORD-2025-001049
2025-05-01,Mid-Market,North America,Forecast Pro,Orion Inc,In-Store,208,304.42,1899.58,61419.78,39308.66,22111.12,9212.97,4299.38,13512.35,8598.77,ORD-2025-001050
2025-05-26,Enterprise,Middle East,Starter Plan,Orion Inc,Partner,150,442.54,3319.05,63061.95,39098.41,23963.54,5044.96,3783.72,8828.68,15134.86,ORD-2025-001051
2025-05-27,Mid-Market,North America,Integration Pack,Sakura Ltd,Online,394,260.13,3074.74,99416.48,63626.55,35789.93,12924.14,3976.66,16900.8,18889.13,ORD-2025-001052
2025-05-21,Enterprise,Latin America,Starter Plan,Andes Group,In-Store,535,314,11759.3,156230.7,98425.34,57805.36,18747.68,4686.92,23434.6,34370.76,ORD-2025-001053
2025-05-06,Enterprise,Latin America,Integration Pack,Beta GmbH,Partner,145,374.64,7605.19,46717.61,29899.27,16818.34,4671.76,3270.23,7941.99,8876.35,ORD-2025-001054
2025-05-26,Enterprise,Middle East,Analytics Suite,Maple LLC,Partner,467,503.6,9407.25,225773.95,119660.19,106113.76,36123.83,15804.18,51928.01,54185.75,ORD-2025-001055
2025-05-11,Enterprise,Middle East,Data Sync,Atlas BV,Partner,394,418.03,23058.53,141645.29,80737.82,60907.47,15580.98,5665.81,21246.79,39660.68,ORD-2025-001056
2025-05-28,Mid-Market,APAC,Forecast Pro,Andes Group,Online,133,279.19,1856.61,35275.66,22576.42,12699.24,4938.59,705.51,5644.1,7055.14,ORD-2025-001057
2025-05-12,SMB,Europe,Forecast Pro,Beta GmbH,Online,294,158.61,2797.88,43833.46,27615.08,16218.38,5698.35,3068.34,8766.69,7451.69,ORD-2025-001058
2025-05-14,Mid-Market,Middle East,Starter Plan,Maple LLC,Online,114,214.44,1711.23,22734.93,14550.36,8184.57,3637.59,1364.1,5001.69,3182.88,ORD-2025-001059
